sku,year_month,final_perdiction,Channel
106280,2024-09,1.22E-21,B2B
106346,2024-09,25.66666667,B2B
106347,2024-09,35.33333333,B2B
106349,2024-09,32.66666667,B2B
106363,2024-09,1.95E-17,B2B
106410,2024-09,0,B2B
106420,2024-09,1.46E-19,B2B
106461,2024-09,5.69E-13,B2B
106467,2024-09,8.34E-17,B2B
106487,2024-09,5.00E-19,B2B
106489,2024-09,5.00E-19,B2B
106491,2024-09,5.00E-19,B2B
106493,2024-09,5.00E-19,B2B
106495,2024-09,5.00E-19,B2B
106562,2024-09,166.6666667,B2B
106580,2024-09,0.9477,B2B
106596,2024-09,0.006561,B2B
106599,2024-09,0.08748,B2B
106600,2024-09,0.1458,B2B
106619,2024-09,1.85E-17,B2B
106678,2024-09,9.01E-20,B2B
106763,2024-09,6.666666667,B2B
106764,2024-09,0,B2B
106766,2024-09,3.37E-17,B2B
106767,2024-09,3.34E-17,B2B
106768,2024-09,2.68E-17,B2B
106769,2024-09,5.87E-17,B2B
106770,2024-09,5.84E-17,B2B
106771,2024-09,4.50E-20,B2B
106772,2024-09,3.65E-16,B2B
106876,2024-09,8,B2B
106877,2024-09,4.887976694,B2B
106934,2024-09,1.15E-13,B2B
106936,2024-09,2.32E-13,B2B
106937,2024-09,8.08E-13,B2B
106938,2024-09,1.74E-13,B2B
106939,2024-09,0,B2B
106941,2024-09,1.79E-13,B2B
106943,2024-09,5.92E-14,B2B
106944,2024-09,3.13E-13,B2B
106945,2024-09,1.75E-13,B2B
106946,2024-09,1.56E-12,B2B
106947,2024-09,4.91E-12,B2B
106957,2024-09,3.40E-16,B2B
106958,2024-09,7.63E-14,B2B
106960,2024-09,7.63E-14,B2B
106966,2024-09,1.88E-10,B2B
106968,2024-09,1.44E-16,B2B
106969,2024-09,20.66666667,B2B
106976,2024-09,126.3333333,B2B
106977,2024-09,0.666666667,B2B
107048,2024-09,3.333333333,B2B
107059,2024-09,1.50E-19,B2B
107121,2024-09,449.6666667,B2B
107140,2024-09,2.666666667,B2B
107149,2024-09,0,B2B
107150,2024-09,1.333333333,B2B
107158,2024-09,0,B2B
107159,2024-09,1.666666667,B2B
107160,2024-09,1,B2B
107161,2024-09,0,B2B
107162,2024-09,1.35E-11,B2B
107163,2024-09,1,B2B
107164,2024-09,0,B2B
107165,2024-09,0,B2B
107166,2024-09,9.69E-12,B2B
107167,2024-09,0,B2B
107170,2024-09,4.333333333,B2B
107201,2024-09,2.54E-14,B2B
107202,2024-09,4.11E-12,B2B
107203,2024-09,0,B2B
107204,2024-09,0.000229635,B2B
107205,2024-09,0.000229635,B2B
107206,2024-09,0.001243857,B2B
107272,2024-09,1.39E-15,B2B
107332,2024-09,0,B2B
107333,2024-09,0,B2B
107334,2024-09,0,B2B
107335,2024-09,0,B2B
107336,2024-09,0,B2B
107337,2024-09,0,B2B
107338,2024-09,0,B2B
107339,2024-09,0,B2B
107340,2024-09,0.004516155,B2B
107341,2024-09,1.76E-08,B2B
107342,2024-09,0,B2B
107343,2024-09,1,B2B
107344,2024-09,0,B2B
107345,2024-09,0,B2B
107346,2024-09,0,B2B
107347,2024-09,0.333333333,B2B
107348,2024-09,0,B2B
107349,2024-09,0.333333333,B2B
107350,2024-09,0.00972,B2B
107351,2024-09,2,B2B
107352,2024-09,0,B2B
107353,2024-09,0,B2B
107356,2024-09,0,B2B
107357,2024-09,5.333333333,B2B
107358,2024-09,0,B2B
107363,2024-09,28,B2B
107388,2024-09,32.33333333,B2B
107396,2024-09,4.45E-10,B2B
107403,2024-09,16,B2B
107404,2024-09,19.66666667,B2B
107405,2024-09,2,B2B
107406,2024-09,3.666666667,B2B
107407,2024-09,6.666666667,B2B
107408,2024-09,5.333333333,B2B
107409,2024-09,1.666666667,B2B
107410,2024-09,2.333333333,B2B
107411,2024-09,3.333333333,B2B
107412,2024-09,3.666666667,B2B
107433,2024-09,12.66666667,B2B
107672,2024-09,0,B2B
107940,2024-09,1.37E-15,B2B
107941,2024-09,1.03E-14,B2B
107942,2024-09,6.86E-16,B2B
108008,2024-09,0,B2B
108050,2024-09,6.05E-07,B2B
108054,2024-09,7.63E-15,B2B
108056,2024-09,2.92E-09,B2B
108057,2024-09,3.49E-11,B2B
108059,2024-09,0.004466102,B2B
108061,2024-09,1.43E-08,B2B
108065,2024-09,7.63E-15,B2B
108090,2024-09,2.15E-08,B2B
108091,2024-09,6.80E-09,B2B
108176,2024-09,3.10E-09,B2B
108181,2024-09,1.88E-08,B2B
108182,2024-09,6.67E-13,B2B
108183,2024-09,0,B2B
108185,2024-09,1.10E-11,B2B
108187,2024-09,1.27E-13,B2B
108189,2024-09,2.26E-11,B2B
108190,2024-09,1.69E-12,B2B
108191,2024-09,4.68E-09,B2B
108192,2024-09,2.919,B2B
108195,2024-09,0.09,B2B
108341,2024-09,0.666666667,B2B
108357,2024-09,0,B2B
108858,2024-09,48,B2B
108865,2024-09,8.23E-10,B2B
108987,2024-09,8.47E-10,B2B
109133,2024-09,7.333333333,B2B
109165,2024-09,0.333333333,B2B
109191,2024-09,4.666666667,B2B
109208,2024-09,1.16E-10,B2B
109209,2024-09,1.16E-10,B2B
109210,2024-09,1.16E-10,B2B
109211,2024-09,1.16E-10,B2B
109215,2024-09,5.31E-07,B2B
109256,2024-09,0.06543,B2B
109257,2024-09,0.002655062,B2B
109258,2024-09,0.196880039,B2B
109260,2024-09,0.397226419,B2B
109261,2024-09,0,B2B
109262,2024-09,0.333333333,B2B
109310,2024-09,0.42000002,B2B
109311,2024-09,0.420000744,B2B
109351,2024-09,4.666666667,B2B
109451,2024-09,1.61E-07,B2B
109452,2024-09,7.75E-09,B2B
109453,2024-09,3.49E-08,B2B
109454,2024-09,6.97E-09,B2B
109604,2024-09,1.06E-08,B2B
109764,2024-09,1.55E-09,B2B
109765,2024-09,7.75E-10,B2B
109766,2024-09,7.75E-10,B2B
109770,2024-09,3.87E-09,B2B
109987,2024-09,0.00243,B2B
109988,2024-09,0.0162,B2B
110010,2024-09,2.58E-09,B2B
110011,2024-09,0,B2B
110066,2024-09,0,B2B
110067,2024-09,0,B2B
110292,2024-09,0.02916,B2B
110293,2024-09,5.90E-05,B2B
110357,2024-09,0.0394875,B2B
110544,2024-09,19.33333333,B2B
110554,2024-09,0.129124125,B2B
110556,2024-09,20.33333333,B2B
110674,2024-09,0.1942785,B2B
110776,2024-09,203,B2B
110777,2024-09,4,B2B
110962,2024-09,0.251505,B2B
111108,2024-09,5.57685,B2B
111237,2024-09,7.9,B2B
200003,2024-09,47,B2B
200004,2024-09,31,B2B
200005,2024-09,10,B2B
200006,2024-09,13.66666667,B2B
200243,2024-09,0,B2B
200244,2024-09,0,B2B
200245,2024-09,1.14E-33,B2B
200246,2024-09,0,B2B
200247,2024-09,2.666666667,B2B
200248,2024-09,0,B2B
200339,2024-09,4.81E-28,B2B
200365,2024-09,5.04E-06,B2B
200367,2024-09,0,B2B
200417,2024-09,5,B2B
200419,2024-09,6,B2B
200423,2024-09,2,B2B
200425,2024-09,1,B2B
200426,2024-09,1.666666667,B2B
200427,2024-09,3.333333333,B2B
200434,2024-09,3.99E-24,B2B
200435,2024-09,2.36E-12,B2B
200436,2024-09,0,B2B
200466,2024-09,1.26E-25,B2B
200529,2024-09,1.46E-29,B2B
200537,2024-09,187.6666667,B2B
200538,2024-09,0,B2B
200539,2024-09,0,B2B
200540,2024-09,0.666666667,B2B
200541,2024-09,0,B2B
200542,2024-09,0,B2B
200543,2024-09,0,B2B
200544,2024-09,0,B2B
200545,2024-09,3.59E-19,B2B
200546,2024-09,0.333333333,B2B
200547,2024-09,0,B2B
200548,2024-09,1.37E-18,B2B
200549,2024-09,0,B2B
200553,2024-09,0,B2B
200554,2024-09,0.666666667,B2B
200555,2024-09,0,B2B
200556,2024-09,1.666666667,B2B
200557,2024-09,0,B2B
200558,2024-09,2.333333333,B2B
200559,2024-09,0,B2B
200560,2024-09,0,B2B
200561,2024-09,0.666666667,B2B
200562,2024-09,1.333333333,B2B
200563,2024-09,0,B2B
200564,2024-09,1.333333333,B2B
200631,2024-09,2.00E-26,B2B
200634,2024-09,3.84E-25,B2B
200638,2024-09,1.94E-24,B2B
200639,2024-09,6.87E-27,B2B
200640,2024-09,2.82E-25,B2B
200722,2024-09,9.85E-24,B2B
200724,2024-09,9.85E-24,B2B
200726,2024-09,9.85E-24,B2B
200728,2024-09,5.40E-20,B2B
200748,2024-09,1.58E-19,B2B
200837,2024-09,0.333333333,B2B
200869,2024-09,6.83E-19,B2B
200870,2024-09,0,B2B
200871,2024-09,9.67E-07,B2B
200872,2024-09,1,B2B
200874,2024-09,1.28E-17,B2B
200875,2024-09,0.00045927,B2B
200876,2024-09,3.333333333,B2B
200879,2024-09,1.28E-18,B2B
200882,2024-09,5.96E-19,B2B
200885,2024-09,1.16E-17,B2B
200886,2024-09,9.85E-24,B2B
200887,2024-09,2.85E-18,B2B
200889,2024-09,7.34E-09,B2B
200890,2024-09,0,B2B
200936,2024-09,3.85E-23,B2B
201005,2024-09,2.03E-20,B2B
201006,2024-09,2.03E-20,B2B
201009,2024-09,4.05E-21,B2B
201014,2024-09,3.333333333,B2B
201033,2024-09,8.333333333,B2B
201035,2024-09,33.33333333,B2B
201036,2024-09,5.333333333,B2B
201037,2024-09,25,B2B
201040,2024-09,6.32E-09,B2B
201041,2024-09,7.75E-09,B2B
201042,2024-09,9.33E-09,B2B
201068,2024-09,0,B2B
201089,2024-09,2.666666667,B2B
201090,2024-09,33,B2B
201135,2024-09,2.36E-16,B2B
201173,2024-09,80.66666667,B2B
201213,2024-09,35.33333333,B2B
201214,2024-09,17,B2B
201215,2024-09,5,B2B
201216,2024-09,10.33333333,B2B
201217,2024-09,0,B2B
201218,2024-09,0.333333333,B2B
201219,2024-09,0,B2B
201222,2024-09,0.333333333,B2B
201240,2024-09,0,B2B
201256,2024-09,0,B2B
201273,2024-09,1.04E-09,B2B
201280,2024-09,4.333333333,B2B
201292,2024-09,2.03E-10,B2B
201296,2024-09,2.06E-16,B2B
201297,2024-09,4.12E-16,B2B
201298,2024-09,0,B2B
201302,2024-09,2.38E-14,B2B
201304,2024-09,7.63E-15,B2B
201306,2024-09,4.12E-16,B2B
201308,2024-09,0.000212819,B2B
201348,2024-09,5.666666667,B2B
201351,2024-09,20,B2B
201416,2024-09,0.000514815,B2B
201465,2024-09,6.92E-09,B2B
201650,2024-09,0.333333333,B2B
201651,2024-09,9,B2B
201656,2024-09,46.66666667,B2B
201657,2024-09,0.333333333,B2B
201743,2024-09,27.33333333,B2B
202177,2024-09,3.87E-10,B2B
202242,2024-09,34,B2B
202276,2024-09,2.95986925,B2B
202277,2024-09,1.5,B2B
202278,2024-09,0.567405,B2B
202279,2024-09,2.333333333,B2B
202280,2024-09,6.5841525,B2B
202532,2024-09,5.90E-06,B2B
202655,2024-09,0.09,B2B
202662,2024-09,2,B2B
202663,2024-09,0.88875,B2B
400064,2024-09,1.74E-29,B2B
400182,2024-09,2.29E-15,B2B
101,2024-09,0.333333333,Export_Re-Export
102,2024-09,6,Export_Re-Export
116,2024-09,9.666666667,Export_Re-Export
142,2024-09,5.666666667,Export_Re-Export
208,2024-09,0,Export_Re-Export
218,2024-09,6.67E-17,Export_Re-Export
219,2024-09,6.666666667,Export_Re-Export
223,2024-09,0,Export_Re-Export
224,2024-09,0,Export_Re-Export
225,2024-09,0,Export_Re-Export
253,2024-09,218,Export_Re-Export
255,2024-09,0,Export_Re-Export
328,2024-09,0,Export_Re-Export
384,2024-09,0,Export_Re-Export
387,2024-09,4.97E-06,Export_Re-Export
406,2024-09,15.66666667,Export_Re-Export
408,2024-09,357,Export_Re-Export
411,2024-09,30,Export_Re-Export
418,2024-09,0.8925,Export_Re-Export
419,2024-09,2.50E-36,Export_Re-Export
421,2024-09,36,Export_Re-Export
422,2024-09,96,Export_Re-Export
423,2024-09,193.3333333,Export_Re-Export
424,2024-09,326.6666667,Export_Re-Export
425,2024-09,539,Export_Re-Export
426,2024-09,5.333333333,Export_Re-Export
427,2024-09,64.66666667,Export_Re-Export
428,2024-09,4,Export_Re-Export
429,2024-09,64,Export_Re-Export
430,2024-09,9.333333333,Export_Re-Export
431,2024-09,16,Export_Re-Export
436,2024-09,29,Export_Re-Export
447,2024-09,7.83E-24,Export_Re-Export
455,2024-09,4,Export_Re-Export
456,2024-09,24,Export_Re-Export
457,2024-09,0,Export_Re-Export
460,2024-09,0,Export_Re-Export
461,2024-09,4,Export_Re-Export
465,2024-09,0.0123606,Export_Re-Export
466,2024-09,0,Export_Re-Export
472,2024-09,123,Export_Re-Export
476,2024-09,28,Export_Re-Export
477,2024-09,0,Export_Re-Export
479,2024-09,2.8,Export_Re-Export
480,2024-09,2.02E-24,Export_Re-Export
481,2024-09,3.0625,Export_Re-Export
486,2024-09,75.66666667,Export_Re-Export
488,2024-09,166.6666667,Export_Re-Export
489,2024-09,3.333333333,Export_Re-Export
490,2024-09,46,Export_Re-Export
493,2024-09,4,Export_Re-Export
495,2024-09,2.49E-16,Export_Re-Export
497,2024-09,13.33333333,Export_Re-Export
498,2024-09,36.66666667,Export_Re-Export
802,2024-09,0,Export_Re-Export
803,2024-09,1.12E-07,Export_Re-Export
1073,2024-09,0,Export_Re-Export
1102,2024-09,0.666666667,Export_Re-Export
1104,2024-09,3.00E-36,Export_Re-Export
1108,2024-09,4,Export_Re-Export
1112,2024-09,6.55E-09,Export_Re-Export
1114,2024-09,3.666666667,Export_Re-Export
1115,2024-09,1.04E-31,Export_Re-Export
1119,2024-09,0,Export_Re-Export
1120,2024-09,0.666666667,Export_Re-Export
1122,2024-09,4.666666667,Export_Re-Export
1125,2024-09,6,Export_Re-Export
1128,2024-09,0,Export_Re-Export
1129,2024-09,0.3009825,Export_Re-Export
1131,2024-09,1.333333333,Export_Re-Export
1135,2024-09,5.666666667,Export_Re-Export
1139,2024-09,0.635162049,Export_Re-Export
1141,2024-09,0,Export_Re-Export
1145,2024-09,4.58E-32,Export_Re-Export
1146,2024-09,2.666666667,Export_Re-Export
1148,2024-09,1.41E-31,Export_Re-Export
1154,2024-09,3.00E-36,Export_Re-Export
1164,2024-09,8,Export_Re-Export
1203,2024-09,0,Export_Re-Export
1419,2024-09,6.08E-21,Export_Re-Export
1932,2024-09,0,Export_Re-Export
2307,2024-09,2.333333333,Export_Re-Export
2672,2024-09,0,Export_Re-Export
2727,2024-09,39,Export_Re-Export
3112,2024-09,20,Export_Re-Export
3114,2024-09,1.42E-13,Export_Re-Export
3118,2024-09,0,Export_Re-Export
3122,2024-09,0,Export_Re-Export
3124,2024-09,16.66666667,Export_Re-Export
3140,2024-09,2,Export_Re-Export
3146,2024-09,3.88E-05,Export_Re-Export
3149,2024-09,6.38E-07,Export_Re-Export
3152,2024-09,3.65E-16,Export_Re-Export
8234,2024-09,2.333333333,Export_Re-Export
8240,2024-09,2.83E-08,Export_Re-Export
8429,2024-09,3.50E-19,Export_Re-Export
8498,2024-09,5.58E-06,Export_Re-Export
8504,2024-09,0,Export_Re-Export
8532,2024-09,46.66666667,Export_Re-Export
8592,2024-09,66.66666667,Export_Re-Export
8619,2024-09,0,Export_Re-Export
8642,2024-09,6.75E-25,Export_Re-Export
8847,2024-09,84,Export_Re-Export
8851,2024-09,0.01063125,Export_Re-Export
8962,2024-09,0,Export_Re-Export
9081,2024-09,0,Export_Re-Export
9114,2024-09,0.330991117,Export_Re-Export
9116,2024-09,0,Export_Re-Export
9318,2024-09,13,Export_Re-Export
9426,2024-09,7.97E-06,Export_Re-Export
9459,2024-09,0.001723518,Export_Re-Export
9480,2024-09,36.66666667,Export_Re-Export
9545,2024-09,4.666666667,Export_Re-Export
9601,2024-09,16.66666667,Export_Re-Export
9703,2024-09,6.60E-30,Export_Re-Export
9847,2024-09,0,Export_Re-Export
9863,2024-09,0.000841995,Export_Re-Export
9877,2024-09,16.66666667,Export_Re-Export
9932,2024-09,0,Export_Re-Export
9933,2024-09,18.33333333,Export_Re-Export
9963,2024-09,0,Export_Re-Export
10218,2024-09,4.44E-24,Export_Re-Export
10315,2024-09,151.6666667,Export_Re-Export
10477,2024-09,80,Export_Re-Export
10554,2024-09,1.39E-09,Export_Re-Export
10562,2024-09,527.3333333,Export_Re-Export
10619,2024-09,0.333333333,Export_Re-Export
10700,2024-09,4,Export_Re-Export
10701,2024-09,1.29E-09,Export_Re-Export
10753,2024-09,0,Export_Re-Export
10755,2024-09,1.02E-06,Export_Re-Export
10757,2024-09,3.333333333,Export_Re-Export
10900,2024-09,0,Export_Re-Export
10923,2024-09,8,Export_Re-Export
10924,2024-09,1.225,Export_Re-Export
10976,2024-09,1,Export_Re-Export
11014,2024-09,2,Export_Re-Export
11018,2024-09,0,Export_Re-Export
11023,2024-09,6.98E-28,Export_Re-Export
11048,2024-09,0,Export_Re-Export
11051,2024-09,0,Export_Re-Export
11072,2024-09,1.09E-24,Export_Re-Export
11123,2024-09,6.51E-07,Export_Re-Export
11152,2024-09,2.29E-28,Export_Re-Export
11302,2024-09,150,Export_Re-Export
11353,2024-09,2.31875,Export_Re-Export
11400,2024-09,0,Export_Re-Export
11403,2024-09,1.59E-26,Export_Re-Export
11493,2024-09,3.07E-20,Export_Re-Export
11537,2024-09,2.29E-14,Export_Re-Export
11538,2024-09,2.29E-14,Export_Re-Export
11959,2024-09,0,Export_Re-Export
11990,2024-09,3.72E-07,Export_Re-Export
11993,2024-09,0.0045927,Export_Re-Export
12186,2024-09,1.67E-18,Export_Re-Export
12193,2024-09,0,Export_Re-Export
12423,2024-09,0.666666667,Export_Re-Export
12425,2024-09,0.000152994,Export_Re-Export
12432,2024-09,1.82E-21,Export_Re-Export
12453,2024-09,14.66666667,Export_Re-Export
12563,2024-09,6.61E-09,Export_Re-Export
12564,2024-09,0,Export_Re-Export
12566,2024-09,1.09E-26,Export_Re-Export
12568,2024-09,1.46E-29,Export_Re-Export
12569,2024-09,0,Export_Re-Export
12579,2024-09,0.001644761,Export_Re-Export
12585,2024-09,0.666666667,Export_Re-Export
12588,2024-09,27.33333333,Export_Re-Export
13004,2024-09,6.666666667,Export_Re-Export
13359,2024-09,0,Export_Re-Export
13360,2024-09,0,Export_Re-Export
13411,2024-09,0.014369198,Export_Re-Export
13422,2024-09,6,Export_Re-Export
13425,2024-09,0,Export_Re-Export
13456,2024-09,1.35E-20,Export_Re-Export
13528,2024-09,0,Export_Re-Export
13583,2024-09,0,Export_Re-Export
13658,2024-09,1.45E-20,Export_Re-Export
14005,2024-09,0,Export_Re-Export
14036,2024-09,3.82E-32,Export_Re-Export
14322,2024-09,3.72E-07,Export_Re-Export
14900,2024-09,0.105907449,Export_Re-Export
14955,2024-09,0.00552825,Export_Re-Export
14958,2024-09,2.29E-14,Export_Re-Export
14961,2024-09,0,Export_Re-Export
14996,2024-09,47.66666667,Export_Re-Export
14997,2024-09,1.333333333,Export_Re-Export
14999,2024-09,34.66666667,Export_Re-Export
15024,2024-09,0,Export_Re-Export
15168,2024-09,1.417501076,Export_Re-Export
15170,2024-09,3.19E-07,Export_Re-Export
15238,2024-09,0,Export_Re-Export
15247,2024-09,8.333333333,Export_Re-Export
15251,2024-09,0.333333333,Export_Re-Export
20117,2024-09,0,Export_Re-Export
20152,2024-09,1.17E-25,Export_Re-Export
20153,2024-09,1.70E-27,Export_Re-Export
20154,2024-09,9.30E-26,Export_Re-Export
20155,2024-09,1.36E-25,Export_Re-Export
20157,2024-09,6.78E-30,Export_Re-Export
20158,2024-09,1.42E-28,Export_Re-Export
20159,2024-09,1.65E-31,Export_Re-Export
20160,2024-09,1.50E-25,Export_Re-Export
20161,2024-09,2.93E-27,Export_Re-Export
20203,2024-09,9.05E-26,Export_Re-Export
20205,2024-09,7.54E-26,Export_Re-Export
20206,2024-09,1.67E-22,Export_Re-Export
20207,2024-09,5.48E-30,Export_Re-Export
20226,2024-09,9.05E-26,Export_Re-Export
20227,2024-09,2.54E-31,Export_Re-Export
20343,2024-09,9.05E-26,Export_Re-Export
50189,2024-09,1.81E-06,Export_Re-Export
50190,2024-09,1.02E-29,Export_Re-Export
50191,2024-09,0.18,Export_Re-Export
50194,2024-09,0.48825008,Export_Re-Export
50216,2024-09,26.66666667,Export_Re-Export
50339,2024-09,0.055708079,Export_Re-Export
50538,2024-09,0,Export_Re-Export
50549,2024-09,7.89E-15,Export_Re-Export
50557,2024-09,4.666666667,Export_Re-Export
50559,2024-09,25.33333333,Export_Re-Export
50592,2024-09,8.61E-26,Export_Re-Export
50615,2024-09,4,Export_Re-Export
50668,2024-09,0,Export_Re-Export
50749,2024-09,0,Export_Re-Export
50750,2024-09,0.333333333,Export_Re-Export
51208,2024-09,0,Export_Re-Export
51404,2024-09,1.02E-13,Export_Re-Export
51411,2024-09,0,Export_Re-Export
51412,2024-09,9.76E-09,Export_Re-Export
51566,2024-09,50,Export_Re-Export
51591,2024-09,6.41E-14,Export_Re-Export
51592,2024-09,4.46E-11,Export_Re-Export
51715,2024-09,0,Export_Re-Export
51748,2024-09,1.21E-14,Export_Re-Export
51833,2024-09,1.84E-09,Export_Re-Export
51869,2024-09,0,Export_Re-Export
51880,2024-09,5.65E-30,Export_Re-Export
51881,2024-09,5.65E-30,Export_Re-Export
51882,2024-09,5.65E-30,Export_Re-Export
51908,2024-09,84.33333333,Export_Re-Export
51948,2024-09,40,Export_Re-Export
51949,2024-09,5,Export_Re-Export
51957,2024-09,0,Export_Re-Export
52009,2024-09,0.666666667,Export_Re-Export
52081,2024-09,8.61E-26,Export_Re-Export
52083,2024-09,7.53E-12,Export_Re-Export
52085,2024-09,1.02E-13,Export_Re-Export
52086,2024-09,2.51E-07,Export_Re-Export
52102,2024-09,7.63E-15,Export_Re-Export
52103,2024-09,5.65E-13,Export_Re-Export
52104,2024-09,7.63E-15,Export_Re-Export
52110,2024-09,4,Export_Re-Export
52111,2024-09,0.666666667,Export_Re-Export
52112,2024-09,0,Export_Re-Export
52145,2024-09,0,Export_Re-Export
52146,2024-09,7.57E-16,Export_Re-Export
52147,2024-09,0.068040052,Export_Re-Export
52152,2024-09,0,Export_Re-Export
52271,2024-09,2.45E-15,Export_Re-Export
52299,2024-09,1.20E-26,Export_Re-Export
52432,2024-09,10,Export_Re-Export
52492,2024-09,0,Export_Re-Export
52493,2024-09,0,Export_Re-Export
52494,2024-09,0,Export_Re-Export
52495,2024-09,0,Export_Re-Export
52781,2024-09,0,Export_Re-Export
52782,2024-09,0,Export_Re-Export
52783,2024-09,0,Export_Re-Export
52784,2024-09,0,Export_Re-Export
52785,2024-09,0,Export_Re-Export
52786,2024-09,0,Export_Re-Export
53194,2024-09,0,Export_Re-Export
53251,2024-09,2.00E-17,Export_Re-Export
53330,2024-09,0,Export_Re-Export
53476,2024-09,3.95E-13,Export_Re-Export
53572,2024-09,5.58E-06,Export_Re-Export
53573,2024-09,0,Export_Re-Export
53583,2024-09,63.33333333,Export_Re-Export
53584,2024-09,0,Export_Re-Export
53594,2024-09,1.03E-32,Export_Re-Export
53623,2024-09,0,Export_Re-Export
53653,2024-09,2.14E-14,Export_Re-Export
53734,2024-09,0,Export_Re-Export
53736,2024-09,0,Export_Re-Export
53737,2024-09,1.53E-10,Export_Re-Export
53738,2024-09,0,Export_Re-Export
53739,2024-09,8.37E-10,Export_Re-Export
53817,2024-09,1.35E-19,Export_Re-Export
53823,2024-09,1.35E-19,Export_Re-Export
53831,2024-09,3.34E-16,Export_Re-Export
53832,2024-09,3.34E-16,Export_Re-Export
53833,2024-09,2.13E-16,Export_Re-Export
53834,2024-09,2.76E-16,Export_Re-Export
53835,2024-09,5.56E-17,Export_Re-Export
53870,2024-09,0,Export_Re-Export
53898,2024-09,4.13E-06,Export_Re-Export
54005,2024-09,2.15E-27,Export_Re-Export
54045,2024-09,2.69E-15,Export_Re-Export
54056,2024-09,2.83E-29,Export_Re-Export
54060,2024-09,0,Export_Re-Export
54333,2024-09,33.33333333,Export_Re-Export
54334,2024-09,3.333333333,Export_Re-Export
54419,2024-09,0,Export_Re-Export
54435,2024-09,0,Export_Re-Export
54538,2024-09,0,Export_Re-Export
54539,2024-09,7.63E-32,Export_Re-Export
54542,2024-09,2.36E-29,Export_Re-Export
54543,2024-09,1.13E-27,Export_Re-Export
54544,2024-09,8.66E-21,Export_Re-Export
54545,2024-09,0,Export_Re-Export
54547,2024-09,8.61E-26,Export_Re-Export
54550,2024-09,4.98E-21,Export_Re-Export
54551,2024-09,1.40E-24,Export_Re-Export
54552,2024-09,2.36E-29,Export_Re-Export
54553,2024-09,2.23E-21,Export_Re-Export
54560,2024-09,0,Export_Re-Export
54561,2024-09,20.33333333,Export_Re-Export
54592,2024-09,9.333333333,Export_Re-Export
54640,2024-09,0.420000029,Export_Re-Export
54641,2024-09,44,Export_Re-Export
54642,2024-09,0.004210093,Export_Re-Export
54643,2024-09,9,Export_Re-Export
55011,2024-09,5.56E-17,Export_Re-Export
55012,2024-09,2.17E-16,Export_Re-Export
55013,2024-09,3.17E-16,Export_Re-Export
55238,2024-09,0.003444751,Export_Re-Export
55296,2024-09,7.53E-11,Export_Re-Export
55303,2024-09,5.28E-29,Export_Re-Export
55304,2024-09,4.38E-21,Export_Re-Export
55386,2024-09,9.67E-09,Export_Re-Export
55405,2024-09,1.28E-16,Export_Re-Export
55406,2024-09,2.96E-16,Export_Re-Export
55407,2024-09,2.83E-30,Export_Re-Export
55409,2024-09,9.41E-12,Export_Re-Export
55419,2024-09,7.78E-17,Export_Re-Export
55516,2024-09,0.666666667,Export_Re-Export
55548,2024-09,0,Export_Re-Export
55549,2024-09,0.002039924,Export_Re-Export
55591,2024-09,8.72E-29,Export_Re-Export
55825,2024-09,1,Export_Re-Export
55859,2024-09,0,Export_Re-Export
55864,2024-09,0.001167312,Export_Re-Export
56041,2024-09,3.16E-19,Export_Re-Export
56077,2024-09,0,Export_Re-Export
56300,2024-09,1.05E-08,Export_Re-Export
56302,2024-09,1.56E-08,Export_Re-Export
56316,2024-09,3.61E-25,Export_Re-Export
56317,2024-09,1.40E-26,Export_Re-Export
56761,2024-09,0.004919133,Export_Re-Export
56779,2024-09,2.85E-07,Export_Re-Export
56873,2024-09,1.27E-13,Export_Re-Export
57117,2024-09,2.54E-31,Export_Re-Export
57240,2024-09,4.666666667,Export_Re-Export
57295,2024-09,5,Export_Re-Export
57296,2024-09,2.333333333,Export_Re-Export
57344,2024-09,4.71E-30,Export_Re-Export
57361,2024-09,4.24E-32,Export_Re-Export
57362,2024-09,4.24E-32,Export_Re-Export
57459,2024-09,6.70E-31,Export_Re-Export
57461,2024-09,2.83E-30,Export_Re-Export
57465,2024-09,0.001682076,Export_Re-Export
57467,2024-09,3.43E-33,Export_Re-Export
57468,2024-09,1.27E-30,Export_Re-Export
57470,2024-09,3.42E-29,Export_Re-Export
57474,2024-09,4.94E-27,Export_Re-Export
57475,2024-09,1.00E-30,Export_Re-Export
57476,2024-09,0.001136578,Export_Re-Export
57477,2024-09,3.28E-06,Export_Re-Export
57478,2024-09,3.28E-06,Export_Re-Export
57479,2024-09,0.00137781,Export_Re-Export
57481,2024-09,1.63E-27,Export_Re-Export
57484,2024-09,8.34E-37,Export_Re-Export
57486,2024-09,5.74E-25,Export_Re-Export
57487,2024-09,1.56E-27,Export_Re-Export
57488,2024-09,5.55E-21,Export_Re-Export
57489,2024-09,2.51E-06,Export_Re-Export
57490,2024-09,3.07E-06,Export_Re-Export
57491,2024-09,5.14E-09,Export_Re-Export
57524,2024-09,0.000730048,Export_Re-Export
57535,2024-09,1.35E-19,Export_Re-Export
57538,2024-09,1.35E-19,Export_Re-Export
57574,2024-09,0,Export_Re-Export
57578,2024-09,1.28E-16,Export_Re-Export
57604,2024-09,4.17E-36,Export_Re-Export
57627,2024-09,0,Export_Re-Export
